"type","lat","lng","id","zone","device","description"
"Point","40.46141279826697","-3.6805788936355723","5568","city","61057","Pº de la Habana N-S - José Rdguez.Pinilla-Pl.Presidente Cárdenas"
"Point","40.4569390588466","-3.6791025595003006","5579","city","61068","Potosi O-E - Bolivia-Víctor Andrés Belaunde"
"Point","40.45624354426731","-3.671720639988282","5598","city","61091","Víctor de la Serna S-N - Uruguay-Colombia"
"Point","40.41454120790313","-3.713619384277252","4259","city","97037","Bailen N-S - Cuesta de la Vega-Don Pedro"
"Point","40.415100385536185","-3.714729271769511","4260","city","97038","Cuesta de la Vega O-E - Ronda Segovia-Bailén"
"Point","40.39125417911488","-3.6738756721725743","4141","city","97057","Av.Entrevías E-O - Timoteo Pérez Rubio - M-30"
"Point","40.39387272602216","-3.6766065569555813","4134","city","97059","Retama N-S  - Ombú - Méndez Ãlvaro"
"Point","40.39087541888177","-3.6772486707164025","3436","city","97061","Entrada M -30 S-N - M-30 - Méndez Ãlvaro"
"Point","40.400693120980854","-3.66787930242027","6678","m30","PM10985","PM10985"
"Point","40.38590142396413","-3.6529980251933436","5785","city","40003","Av. Buenos Aires - Río Iguazú-Av. Palomeras"
"Point","40.396610537391005","-3.6660426893577416","5814","city","41004","Av. Albufera - Concordia-Sierra de Javalambre"
"Point","40.435950171494746","-3.6411767915741886","5937","city","44039","C/. Vicente Espinel  - Vicente Espinel-Alcalá"
"Point","40.40410913257781","-3.65411827476151","3781","city","52406","C/. El Bosco  - Maruja García Romero-Ramón Pérez Ayala"
"Point","40.40422833950722","-3.610645593364927","6202","city","54010","Camino Viejo de Vicálvaro - Calahorra-San Cipriano"
"Point","40.40405695997696","-3.6067468637827145","6203","city","54011","C/. San Cipriano - Villalmanzo-Lago Van"
"Point","40.461460733307675","-3.5909471323963125","6334","city","57003","Av. Logroño - Manuel Aguilar Muñoz-Los Brezos"
"Point","40.442637992340764","-3.6549413145231413","6383","city","59029","C/. Martínez Villergas - Caribe-Av. Badajoz"
"Point","40.42249606858422","-3.611366631082295","3661","city","64404","Av. Canillejas a Vicálvaro - Av. Guadalajara-Suecia"
"Point","40.40141582881335","-3.637416097147183","6442","city","65031","C/. Hacienda de Pavones - Pico Artilleros-Fuente Carrantona"
"Point","40.41442729532567","-3.651748646882111","6465","city","67406","C/. Arroyo Media Legua - M-23-Alcalde Garrido Juaristi"
"Point","40.43877004961278","-3.622600457152656","6531","city","71032","C/. Albasanz - Miguel Yuste-San Romualdo"
"Point","40.494793016043424","-3.665772709860399","6612","city","79015","Av. Francisco Pi y Margall - María de Portugal-Av. Burgos"
"Point","40.37490024911748","-3.6382856719182235","5215","city","82016","C/. Gonzalez Davila - Gamonal-Hormigueras"
"Point","40.36638802111463","-3.602834262498596","5376","city","89004","C/. José Gutiérrez - Av. Suertes-Av. Ensanche Vallecas"
"Point","40.3704980691085","-3.694582626599106","3802","city","26021","AV.ANDALUCIA N-S(AV.ROSALES-AV.POBLADOS)"
"Point","40.37388071731093","-3.71748189841119","4943","city","38024","AV. POBLADOS E-O(GUETARIA-CTRA. TOLEDO)"
"Point","40.37318929010056","-3.7284504223247614","4945","city","38026","POBLADOS O-E(CERILLERAS-VENTURA DIAZ B.)"
"Point","40.47588238723194","-3.7083583800455076","4569","city","32033","MELCHOR FERNANDEZ ALMAGRO O-E(AV. BETANZOS-FERROL)"
"Point","40.46953106520772","-3.712397063194559","3588","city","32034","CAMINO CHORRILLO S-N(ENTRADA A PIEDRAFITA CEBRERO)"
"Point","40.46927366189053","-3.712784347215353","3589","city","32035","SINESIO DELGADO O-E(A.MACHADO-PIEDRAFITA CEBRERO)"
"Point","40.47155424015811","-3.712074832892101","4570","city","32036","AV. BETANZOS S-N(PIEDRAFITA DEL CEBRERO-RIBADAVIA)"
"Point","40.474833602268454","-3.6975104339636546","3737","city","32039"," SALIDA APARCAMIENTO PZBLICO HOSPITAL CARLOS III"
"Point","40.47473634296846","-3.697454160646475","4573","city","32041"," SALIDA APARCAMIENTO GENERAL HOSPITAL CARLOS III"
"Point","40.47304304236201","-3.7007336758440497","4574","city","32042","AV. ASTURIAS S-N(P: DIRECCISN-SINESIO DELGADO)"
"Point","40.47190817414544","-3.699096292971001","4575","city","32043","AV. ASTURIAS O-E(P: DIRECCISN-ROSARIO ROMERO)"
"Point","40.47283642189806","-3.7005855706897735","4576","city","32044","AV. ASTURIAS O-E(SINESIO DELGADO -P: DIRECCISN)"
"Point","40.469439289214826","-3.6954898603122732","3738","city","32046","AV. ASTURIAS E-O(CAQAVERAL-MONTOYA)"
"Point","40.4036741881358","-3.666588851127929","1052","m30","09NC51PM01","09NC51PM01"
"Point","40.4055433563803","-3.6655218206371067","6898","m30","09XC09PM01","09XC09PM01"
"Point","40.39752030116583","-3.7130051188734194","1037","m30","15RR22PM01","15RR22PM01"
"Point","40.40014961795704","-3.7122424176786644","1031","m30","15RR60PM01","15RR60PM01"
"Point","40.39742744052524","-3.7130247580425126","1036","m30","15RT07PM01","15RT07PM01"
"Point","40.397350788595205","-3.7130391226936856","1035","m30","15RU11PM01","15RU11PM01"
"Point","40.408765140366604","-3.688580934540975","4162","city","13014","Alfonso XII S-N (Lateral) - Infanta Isabel-Claudio Moyano"
"Point","40.432875804819695","-3.692993880771368","4431","city","21006","Eduardo Dato, 6 O-E - Zurbano-Gta. Ruben Dario"
"Point","40.447253563044185","-3.7306426314825014","9917","city","29021","EDUARDO SAAVEDRA S-N(E.INGENIEROS DE CAMINOS-PROF.ARANGUREN)"
"Point","40.4554335265926","-3.7292826895710176","9908","city","29014","AV.COMPLUTENSE S-N (CIEMAT -AV.MIRAFLORES)"
"Point","40.45218699003623","-3.7296283924207936","9926","city","29015","AV. PARANINFO N-S (JUAN DEL ROSAL - FACULTAD DE DERECHO)"
"Point","40.44853319569207","-3.725264509227422","10011","city","29017","ANTONIO NOVAIS O-E(FRENTE FACULTAD CIENCIAS GEOLSGICAS)"
"Point","40.447954873224","-3.7240540793321393","9934","city","29020","RAMIRO MAEZTU E-O(DIRECCISN SUR)(MORERAS -AV.GREGORIO AMO)"
"Point","40.43574242755599","-3.731338310053749","4490","city","30020","MARTIN FIERRO S-N(AV. SENDECA -OBISPO TREJO)"
"Point","40.45352666537206","-3.71615657686879","5142","city","31028","ALMIRANTE FCO. MORENO N-S(VALLS FERRERA-MORERAS)"
"Point","40.454229400960976","-3.7127716993188233","5143","city","31031","PABLO IGLESIAS E-O(NUMANCIA-ALMIRANTE FCO. MORENO)"
"Point","40.453623366519196","-3.7129042656213214","4517","city","31032","NUMANCIA N-S(PABLO IGLESIAS-DR.FEDERICO RUBIO Y GALI)"
"Point","40.45356641945822","-3.7125126915528015","4518","city","31033","PABLO IGLESIAS O-E(NUMANCIA-DR. FEDERICO RUBIO Y GALI)"
"Point","40.452814497920876","-3.7119302033375545","4519","city","31034","PABLO IGLESIA E-O(DR. FEDERICO RUBIO Y GALI-NUMANCIA)"
"Point","40.427889981844196","-3.6876359753717756","3945","city","5017","Ayala E-O - Serrano-Pº Castellana"
"Point","40.39772326677712","-3.697969157195906","4084","city","11011","Jaime el Conquistador S-N - Cte. Benitez-Torres Miranda"
"Point","40.418786222290784","-3.696576120130968","4274","city","15303"," Alcala E-O(Delante G.1)(P.M.1) -  Alcala E-O(Delante G.1)(P.M.1)"
"Point","40.41859380654777","-3.696822733641289","4275","city","15305"," Alcala E-O(Delante G.3)(P.M.4) -  Alcala E-O(Delante G.3)(P.M.4)"
"Point","40.41878895663756","-3.6969382494082605","4276","city","15306"," Alcala O-E(Delante G.5)(P.M.2) -  Alcala O-E(Delante G.5)(P.M.2)"
"Point","40.42401318408813","-3.7097365929909922","4280","city","16001","Amaniel O-E - Reyes-Noviciado (Frente Estacion)"
"Point","40.42433501447596","-3.70799079982867","4281","city","16002","Reyes O-E - San Bernardo-Amaniel(Frente MÂº Justicia)"
"Point","40.42019801761525","-3.717836924000972","7101","city","16004","Cuesta San Vicente O-E - Pº del Rey-Arriaza"
"Point","40.42468280895684","-3.7110946425330136","4283","city","16005","San Leonardo E-O - Maestro Guerrero-Princesa"
"Point","40.43637214079885","-3.6895017246314503","4444","city","21022","Pº Castellana S-N - López de Hoyos-Pl. Gregorio Marañón"
"Point","40.43531159217578","-3.696489305553691","4445","city","21023"," Modesto Lafuente N-S - Viriato-Gral. Martínez Campos"
"Point","40.435031982210965","-3.6966949044354873","4446","city","21024","Gral. Martínez Campos,13 E-O - Modesto Lafuente-Alonso Cano"
"Point","40.439196408901886","-3.6910975584891728","7071","city","21034","Pº Castellana S-N - José Abascal - Rios Rosas"
"Point","40.43825223156382","-3.717843836657092","7066","city","17043","Isaac Peral N-S - Pl. Cristo Rey-Donoso Cortes"
"Point","40.43330624295744","-3.718248467924804","4376","city","17045","Princesa N-S - Pl. Moncloa-Romero Robledo"
"Point","40.43833776416784","-3.697335473302765","4441","city","21019","José Abascal, 30 O-E - Alonso Cano-Modesto Lafuente"
"Point","40.476438885880725","-3.6900284313311635","4607","city","33024","Av.Monforte de Lemos E-O(Túnel a 180m) - Castellana-Pedro Rico"
"Point","40.44205505327199","-3.663452387201936","4663","city","35026","Av.Bruselas N-S - Av.Baviera-Pl.Venecia"
"Point","40.4409970599225","-3.6645371319421747","4664","city","35027","Av.Guindalera O-E - Camilo José Cela-Av.Bruselas"
"Point","40.45887687062947","-3.6858370668066014","5478","city","60032","Alberto Alcocer O-E - Padre Damián-Juán Ramón Jiménez"
"Point","40.45230339745051","-3.693100621391767","5485","city","60039","General Perón E-O - Capitán Haya-Orense"
"Point","40.45778641101958","-3.6802772953431453","5583","city","61072","Víctor Andrés Belaunde N-S - Potosi-Alberto Alcocer"
"Point","40.458455825001764","-3.675983870245298","5584","city","61073","Costa Rica O-E - Principe de Vergara-Puerto Rico"
"Point","40.46036575748346","-3.697654394669407","5693","city","62083","Sor Angela de la Cruz  O-E(Salida Túnel) - BravoMurillo-Gral.Varela"
"Point","40.40631756691048","-3.6917094352136255","4138","city","97411","Salida Estación Atocha E-O(Entrada Cruce) - Salida Estación Atocha E-O(Entrada Cruce)"
"Point","40.4061466820197","-3.6922795246844133","4152","city","97412","Tortosa O-E - Pasaje de Tortosa-Méndez Alvaro"
"Point","40.38795922794234","-3.653082994371791","5783","city","40001","Av. Buenos Aires - Arroyo del Olivar-Av. Palomeras "
"Point","40.382808208082764","-3.652885910598495","5786","city","40004","Av. Buenos Aires - Av. Pablo Neruda-Pedro Laborde"
"Point","40.38132990628294","-3.6542692668002372","5789","city","40007","Av. Pablo Neruda - Cenicienta-Av. Buenos Aires"
"Point","40.39721668304053","-3.6698951888056923","5825","city","41015","Vía Servicio M-30 - M-30-Av. Albufera"
"Point","40.397569479181804","-3.66890960950303","5826","city","41016","C/. Melquiades Biencinto - Antonio Calas-Av. Albufera"
"Point","40.397775940462","-3.668256936115103","5827","city","41017","Av. Albufera - Melquiades Biencinto-Monte Igueldo"
"Point","40.39663093614193","-3.6681342826247114","5829","city","41019","Av. Monte Igueldo - Antonia Calas-Peña Gorbea"
"Point","40.43392707405754","-3.6374236853057074","6165","city","53037","C/. Vital Aza - Hermanos García Noblejas-José Arcones Gil"
"Point","40.46306094481201","-3.6483865905618726","6259","city","55047","Ctra. Canillas - Servator-Pegaso"
"Point","40.46079115788116","-3.6309209538802087","6261","city","55049","Av. Machupichu - Antonio Larrazabal-Pl. Manuel Rodrigo"
"Point","40.46033508884599","-3.631996823053554","6262","city","55050","Pl. Manuel Rodrigo - Algabeño-Machupichu"
"Point","40.46069156728387","-3.631130136804128","6924","city","55062","Av. Machupichu - Pl. Manuel Rodrigo-Antonio Larrazabal"
"Point","40.46977801759314","-3.6575888821858644","9844","city","56045","Av. Gran Vía de Hortaleza - Gran Vía de Hortaleza-Av. San Luis"
"Point","40.45995634129086","-3.5943385995522434","6332","city","57001","Av. Logroño  - Las Ramblas-Joaquín Ibarra"
"Point","40.46153293145436","-3.5912215963124883","6333","city","57002","Av. Logroño - Bande-Manuel Aguilar Muñoz"
"Point","40.46252638633201","-3.5887804950378195","6335","city","57004","Av. Logroño  - Basella-Bande"
"Point","40.46256194885429","-3.5885551916319067","6336","city","57005","Av. Logroño - Los Brezos-Basella"
"Point","40.46442809537922","-3.5857614338220003","6338","city","57007","Av. Logroño  - Bureta-San Severo"
"Point","40.44342274126521","-3.6521581437469757","6384","city","59032","Av. Badajoz - Aristótles-Madre Antonia Paris"
"Point","40.44434583093502","-3.6518382957909457","6385","city","59033","C/. Madre Antonia Paris - Agastia-Av. Badajoz"
"Point","40.43486447345855","-3.655619662358219","6386","city","59034","Virgen de Loreto  - Av. Donostiarra-Virgen del Portillo"
"Point","40.43977368903764","-3.6451427565562","6967","city","59035","C/. José del Hierro - Rosalia Trujillo-Doctor Vallejo"
"Point","40.43556153325416","-3.612473310510194","6391","city","64004","Av. Canillejas a Vicálvaro - Etruria-Av. Arcentales"
"Point","40.42359790416786","-3.6115243556045717","6394","city","64007","Av. Canillejas a Vicálvaro - Rusia-Av. Guadalajara"
"Point","40.43586854519322","-3.6119028658654946","6403","city","64018","C/. Etrura - Etruria-Av. Canillejas a Vicálvaro"
"Point","40.45025967306602","-3.6625396672000856","6725","m30","PM20411","PM20411"
"Point","40.423435527541116","-3.609535454760168","9865","city","64033","Av. Guadalajara - Austria-San Marino"
"Point","40.439363943906635","-3.614827425772708","6417","city","64402","C/. Julián Camarillo - Albadalejo-Av. Canillejas a Vicálvaro"
"Point","40.40813941788046","-3.6335767077473546","6437","city","65023","Av. Doctor García Tapia - Fuente Carrantona-Fobos"
"Point","40.394936065633914","-3.643337035975112","6446","city","65035","C/. El Bosco - Pío Felipe-Benjamín Palencia"
"Point","40.394038031206925","-3.641097611367328","6449","city","65038","Av. Miguel Hernández  - Benjamín Palencia-Av. Pablo Neruda"
"Point","40.3961396067128","-3.6406236682947783","6450","city","65039","C/. Arroyo Fontarrón - Tacona-Fuente Carrantona"
"Point","40.39667827825634","-3.6389480766592133","6462","city","65058","C/. Fuente Carrantona - Arroyo Fontarón-Encomienda de Palacios"
"Point","40.38938767804802","-3.6721222694537436","6483","city","68001","Av. Entrevías - Pico Javalón-Timoteo Pérez Rubio"
"Point","40.38757779655008","-3.6722947520432814","6484","city","68002","C/. Timoteo Pérez Rubio - Av. Entrevías-Timoteo Pérez Rubio"
"Point","40.44427574248678","-3.6159827286978543","6508","city","71003","C/. Alcalá - Eduardo Terán-Av. Canillejas a Vicálvaro"
"Point","40.444674006824336","-3.615207566992093","3709","city","71004","C/. Alcalá - Av. Canillejas a Vicálvaro-San  Mariano"
"Point","40.40981712285719","-3.6496470717225753","3780","city","67405","C/. CorregidorJosé de Pasamonte - Av. Doctor García Tapia-Camino Vinateros"
"Point","40.43940397487031","-3.6206848658875983","6532","city","71033","C/. Albasanz - Pl. Cronos-San Romualdo"
"Point","40.49696342457526","-3.6675434782146503","3458","city","79022","C/. Quintanavides - Foresta-Abetal"
"Point","40.49554279619025","-3.6683208391248745","3459","city","79023","C/. Puerto de Somport - Av.Burgos-Foresta"
"Point","40.38401721593366","-3.6235957821133264","3482","city","83002","Gran Vía del Este - Gran Vía del Este E-O"
"Point","40.373445153155025","-3.7421473622190997","6829","city","38300"," AV.POBLADOS E-O(GIRO SECOYA)"
"Point","40.373682618406306","-3.7140050935350444","3480","city","39006","AV. POBLADOS O-E(GUETARIA-R.YBARRA)"
"Point","40.373499406436466","-3.7155992924992844","4961","city","39007","GUETARIA S-N(TOLOSA-AVDA. POBLADOS)"
"Point","40.37228977744229","-3.712282982955152","4962","city","39008","RAFAELA YBARRA S-N(LESACA-AV.POBLADOS)"
"Point","40.37296577841026","-3.710719086335858","4963","city","39009","(AFOR) POBLADOS E-O(C.V.VILLAV-R.YBARRA)"
"Point","40.37073426436419","-3.7006655166502744","4969","city","39015","ORCASUR 1 S-N(CAMPOTEJAR-POBLADOS)"
"Point","40.37073159302854","-3.699578574698883","4970","city","39016","ORCASUR 2 S-N(MOREJA-POBLADOS)"
"Point","40.37080537310143","-3.695812949393215","4973","city","39020","AV. POBLADOS O-E(E.BARREIROS-ANDALUCIA)"
"Point","40.36445967322624","-3.7141791580572456","4998","city","39056","RAFAELA YBARRA N-S(M-40-VILLAVERDE)"
"Point","40.36879924122176","-3.715570676873659","3446","city","39059"," GUETARIA S-N(ALZOLA-VILLABONA)"
"Point","40.37874360054001","-3.7116357885350233","4988","city","39041","C.VICTORIA E-O(M.VELA-R.YBARRA)"
"Point","40.37896436846156","-3.7087747028842313","4989","city","39042","CTO.VICTORIA O-E(R.YBARRA-SAN BASILIO)"
"Point","40.379154066329576","-3.7071614882631265","3406","city","39043","CTO.VICTORIA E-O(ISAB.USERA-S.BASILIO)"
"Point","40.37923443120169","-3.707675416921173","4990","city","39044","S.BASILIO N-S(J.SALAS-C.VICTORIA)"
"Point","40.35752293392691","-3.6811844403093965","9986","city","87032","AV. ROSALES N-S"
"Point","40.356736608531584","-3.681208249488428","9988","city","87035"," AV. ROSALES S-N"
"Point","40.356949218311186","-3.681563940540542","9990","city","87036"," AMERICIO O-E"
"Point","40.348227771661854","-3.6747042176412337","5348","city","87015","AV.DE LOS ROSALES S-N (ENTR.A MADRID)"
"Point","40.36138918407837","-3.683986950450955","5351","city","87020","ENTRADA M-40 SUR A AV. ROSALES"
"Point","40.3636458850548","-3.684802224589808","5352","city","87021","AV. ROSALES N-S(TANATORIO-M-40)"
"Point","40.36254367626232","-3.6842500490437526","5354","city","87022","  AVDA. ROSALES A M-40 SUR"
"Point","40.360720160502076","-3.6829680625053247","5355","city","87023","AV. ROSALES SE-NO(CTRA VILLAVERDE-M-40)"
"Point","40.40051753491427","-3.6734041975545253","5073","city","2049"," Av. Ciudad Barcelona O-E - Catalina Suarez-Dr. Esquerdo"
"Point","40.4034278350622","-3.681485632672296","3897","city","2053"," Comercio N-S - Av Ciudad Barcelona -Tellez( Giro Izqd.)"
"Point","40.421050291373206","-3.6635554100441112","9981","city","2067","Alde. Sainz de Baranda O-E - Juán Esplandiú-T.V.E"
"Point","40.42153090602331","-3.660079252902562","9980","city","2068","Alde Sainz Baranda E-O - Marqués de Corbera- M-30"
"Point","40.472471586902074","-3.7302342840772758","9843","city","3002","Dr.Ramon Castroviejo O-E - Av.Miraflores-San Martin de Porres"
"Point","40.47168378387392","-3.72778303343631","9842","city","3003","Nueva Zelanda S-N - Isla Cristina-Gta.Isaac Rabín"
"Point","40.40471586365059","-3.6819260829339067","3891","city","2044","Av. Ciudad Barcelona E-O - Gutenberg-Julian Gayarre"
"Point","40.44106400413571","-3.6860191177313406","3931","city","5003","Serrano, 113 N-S - Pablo Aranda -Pedro Valdivia"
"Point","40.41950126401477","-3.6917585508001","10018","city","5708"," Alcala O-E - Pl. Cibeles-Pl. Independencia"
"Point","40.431274042733094","-3.671388834276638","3993","city","7002","Francisco Silvela S-N - Jose Ortega y Gasset-Av. Toreros"
"Point","40.43335108286995","-3.6733139063177562","3607","city","7005"," Francisco Silvela N-S - Maldonado-Juan Bravo"
"Point","40.429833917989384","-3.673835820985687","3999","city","7013","Jose Ortega y  Gasset, 67 E-O - Alcantara-Conde Peñalver"
"Point","40.41307651150044","-3.67651054502128","4069","city","10025"," Pio Baroja O-E(Entrada a  Cruce) - "
"Point","40.39659579227382","-3.696328326882199","4091","city","11020","Embajadores S-N - Divino Vallés-Batalla del Salado"
"Point","40.44568127475678","-3.6613204759314324","6656","m30","PM10441","PM10441"
"Point","40.44625872098043","-3.6619321819949677","6658","m30","PM104431","PM104431"
"Point","40.445676196461996","-3.661487645889737","6659","m30","PM10444","PM10444"
"Point","40.44493091842311","-3.661251476755596","6660","m30","PM104541","PM104541"
"Point","40.42079484739372","-3.6999475711244707","4311","city","16039","Infantas S-N - Pl. Vazquez de Mella-Hortaleza"
"Point","40.422436807455085","-3.6985776412607994","4312","city","16040","Augusto Figueroa S-N - San Bartolomé -Pelayo"
"Point","40.4235330467395","-3.712923259823242","3732","city","16041"," Pl. España (Salida del Aparcamiento) -  Pl. España (Salida del Aparcamiento)"
"Point","40.422791129258165","-3.7142535387183737","4316","city","16045","Ferraz N-S - Lateral entrada cruce G.7"
"Point","40.43351844672233","-3.663336634138077","4659","city","35022","Av.Toreros O-E - Franciso Altimiras-Av.Brasilia"
"Point","40.45912853997265","-3.6743017426163576","3581","city","61079","Puerto Rico N-S - Guatemala-Costa Rica"
"Point","40.459551818382074","-3.698375704068273","5631","city","62016","Pensamiento E-O - Infanta Mercedes-Bravo Murillo"
"Point","40.457206634218515","-3.702464881206745","5632","city","62017","Lope de Haro O-E - Juán Risco-Bravo Murillo"
"Point","40.45719502430119","-3.700175652616802","5633","city","62018","Gral.Yagüe E-O - Infanta Mercedes-Bravo Murillo"
"Point","40.45526509486289","-3.692376276228085","5635","city","62020","Capitán Haya S-N - Pedro Teixeira-General Yagüe"
"Point","40.45804020188751","-3.69211487932006","5636","city","62021","Capitán Haya S-N - Pintor Juán Gris-Sor Angela de la Cruz"
"Point","40.431747257170215","-3.6583033358045243","5908","city","44002","Alcalá - Fernández Lanseros-Virgen de la Alegría"
"Point","40.4318066121045","-3.657383040491784","5909","city","44003","C/. Alcalá - Fernández Lanseros-José Villena"
"Point","40.43201443723561","-3.6563348521445627","5910","city","44004","C/. Alcalá - Alcalde López Casero-Fdez.Lanseros"
"Point","40.4391265108629","-3.6358448254318216","5941","city","44043","C/.General Aranaz   - López de Aranda-Alcalá"
"Point","40.433005836681524","-3.6503991143491836","5946","city","44405","C/. Concejal Julio Gómez - Concejal Julio Gómezz-Alcalá"
"Point","40.42956924067572","-3.6319002278172916","5955","city","45009","C/. Hermanos García Noblejas - Emilio Muñóz-Valdecanillas"
"Point","40.43161310248678","-3.6587104603437646","5907","city","44001","Alcalá - Virgen de la Alegría-Fernández Lanseros"
"Point","40.46068166697408","-3.6621491151238814","6047","city","46402","C/. Arturo Soria - Emeterio Castaños-Allende Salazar"
"Point","40.456025593880106","-3.6561305531911756","6048","city","46403","C/. Ulíses - Ulíses-Arturo Soria"
"Point","40.40437968814633","-3.654588348660754","6129","city","52407","C/. El Bosco - Maruja García Romero-Cerámica"
"Point","40.42322377043138","-3.655428268989758","6134","city","53002","Av. Marqués de Corbera - Montejurra-Ricardo Ortíz"
"Point","40.42528909167067","-3.652426838759428","6135","city","53003","Av. Marqués de Corbera - Montejurra-MÂº Teresa Saenz"
"Point","40.425759508294284","-3.651946649592015","6136","city","53004","Av. Marqués de Corbera - MÂº Teresa Saenz-Montejurra"
"Point","40.422125719798295","-3.60969174444513","6415","city","64032","C/. Rumanía - Suecia-Av. Guadalajara"
"Point","40.43956451508216","-3.6143747031639384","6416","city","64401","C/. Canal de Bósforo - Nicolasa Gómez-Av. Canillejas a Vicálvaro"
"Point","40.40783594239643","-3.633050622236238","3812","city","65021","Doctor Garcia Tapia 216 E-O - Fobos-Fuente Carrantona"
"Point","40.474177928612","-3.655722862502116","6301","city","56019","Ctra. Acceso Estación de Hortaleza - Virgen del Carmen-Monovar"
"Point","40.469049732248","-3.6313138428121055","6329","city","56405","C/. Nevado del Cumbal - Chiquinquira-Aconcagua"
"Point","40.479288477880395","-3.6521626617412926","6330","city","56406","Ctra. Acceso Estación de Hortaleza - M-40-Santa Adela"
"Point","40.42053099802459","-3.6131329177538536","3529","city","64029","C/. Aquitania - Sarre-Toscana"
"Point","40.50282256948204","-3.684435706052865","6575","city","75017","ANTONIO CABEZON E-O"
"Point","40.50586635618655","-3.6854322691025834","6955","city","75018","NTRA. SRA. VALVERDE N-S(MONASTERIO ARLANZA-ALONSO QUIAJNO)"
"Point","40.49064882767142","-3.6932473803885473","6574","city","75019","Av. Cardenal Herrera Oria 80 E-O"
"Point","40.49107822303913","-3.6911584454572104","6571","city","75014","CARDENAL HERRERA ORIA O-E(SALCEDO-ORDUÃA)"
"Point","40.49107202322925","-3.6877753079767412","6572","city","75015","HERRERA ORIA O-E(ORDUÃA-LLANO CASTELLANO)"
"Point","40.498640786172054","-3.6875107117701638","6573","city","75016","AFUERAS VALVERDE O-E(ISLA FORMOSA-NTRA. SRA. VALVERDE)"
"Point","40.39141522453462","-3.6780736033286896","6879","m30","11XC46PM01","11XC46PM01"
"Point","40.39423119191781","-3.7019682520224886","6870","m30","13XC97PM01","13XC97PM01"
"Point","40.396695612560926","-3.708579476447411","7117","m30","14NC58PM01","14NC58PM01"
"Point","40.39624768723173","-3.7071201014495885","6866","m30","14NL78PM01","14NL78PM01"
"Point","40.39626197539111","-3.710067759817109","7119","m30","14XC71PM01","14XC71PM01"
"Point","40.39763539859431","-3.7131759801014983","6855","m30","15RM58PM01","15RM58PM01"
"Point","40.39924681021798","-3.7177717031038173","1034","m30","15RN03PM01","15RN03PM01"
"Point","40.39900771215203","-3.7117616678982097","6862","m30","15RV01PM01","15RV01PM01"
"Point","40.50419039356746","-3.698794160548627","9860","city","76014","AV. MONTECARMELO N-S  (MONASTERIO ESCORIAL - MONASTERIO SILOS)"
"Point","40.40957449473886","-3.7213538386333274","1038","m30","17RA10PM01","17RA10PM01"
"Point","40.410552619563695","-3.7228083368997673","1041","m30","17RC01PM01","17RC01PM01"
"Point","40.41986143576415","-3.722096803427302","1012","m30","18RA66PM01","18RA66PM01"
"Point","40.41727764078775","-3.7215616836834653","6833","m30","18RC06PM01","18RC06PM01"
"Point","40.4198894605756","-3.7226771712009525","1014","m30","18RL09PM01","18RL09PM01"
"Point","40.41793429051342","-3.7229089275767713","1042","m30","18RL29PM01","18RL29PM01"
"Point","40.386485124627114","-3.69033402464586","6881","m30","90EL16PM01","90EL16PM01"
"Point","40.41373995291164","-3.72242856336321","6840","m30","17NC65PM01","17NC65PM01"
"Point","40.415182956790886","-3.722344890487551","6839","m30","17NC80PM01","17NC80PM01"
"Point","40.419449895458825","-3.7031795724081773","3731","city","16030","Salud O-E - Pl. del Carmen-Gran Via"
"Point","40.41994511246655","-3.7007279139994136","4306","city","16034","Gran Via, 19 N-S - Montera-Peligros"
"Point","40.45670160832491","-3.6801775775548076","5577","city","61066","Potosi O-E - Víctor Andrés Belaunde-Herreros de Tejada"
"Point","40.45419953299949","-3.692482602347194","5634","city","62019","Capitán Haya S-N - General Perón-Pedro Teixeira"
"Point","40.42569631935627","-3.6293103930954356","5956","city","45010","C/. Hermanos García Noblejas - Gandhi-Av. Arcentales"
"Point","40.42265353217416","-3.626998917594697","5959","city","45013","C/. Hermanos García Noblejas - Francisco Largo Caballero-Pobladura del Valle"
"Point","40.43212236724845","-3.6339605211236887","5975","city","45030","C/. Hermanos García Noblejas - Pl. Orotava-Santo Domingo Savio"
"Point","40.430145022549695","-3.6378075738242655","6168","city","53042","C/. Luis Ruíz - Braulio Gutiérrez-Francisco Rioja"
"Point","40.444343869400065","-3.6605550405521825","6661","m30","PM10471","PM10471"
"Point","40.44427817349844","-3.6607848678302615","6662","m30","PM10472","PM10472"
"Point","40.44088364219703","-3.6592833172054817","3818","m30","PM10501","PM10501"
"Point","40.435733022766996","-3.660168443919108","6663","m30","PM10562","PM10562"
"Point","40.430899554987526","-3.660804959111673","3799","m30","PM10611","PM10611"
"Point","40.41411224098269","-3.66106750944177","3815","m30","PM10831","PM10831"
"Point","40.41422332261723","-3.661243730049824","3490","m30","PM10832","PM10832"
"Point","40.434558892923185","-3.6544576496747774","6359","city","59005","C/. Virgen del Lluc  - José del Hierro-Alcalde López Casero"
"Point","40.43091685472469","-3.660927201399521","3800","m30","PM10612","PM10612"
"Point","40.42175658061361","-3.659420389289629","3488","m30","PM10712","PM10712"
"Point","40.42179383161661","-3.6595150295514087","3489","m30","PM107231","PM107231"
"Point","40.41790450396673","-3.660396492231408","6668","m30","PM107631","PM107631"
"Point","40.41903940968053","-3.6614627089927327","6669","m30","PM107641","PM107641"
